Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,Packets/Time,target
TCP,TCP,1,192.168.1.1,49503,80,62,7.369558364475567,1
TCP,TCP,1,192.168.1.1,49617,80,66,7.372782143287673,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.363783486964865,1
TCP,TCP,1,192.168.1.1,49623,80,66,7.367001923803573,1
TCP,TCP,1,192.168.1.1,49424,80,66,7.370220360642282,1
TCP,TCP,1,192.168.1.1,49504,80,62,7.373068568839976,1
TCP,TCP,1,192.168.1.1,49618,80,66,7.376286844077357,1
ARP,TCP,1,172.16.7.100,0,0,60,7.367667053972644,1
TCP,TCP,1,192.168.1.1,49624,80,66,7.370510678573731,1
TCP,TCP,1,192.168.1.1,49425,80,66,7.373723630046518,1
TCP,TCP,1,192.168.1.1,49505,80,62,7.376936581519305,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.3801495329920925,1
TCP,TCP,1,192.168.1.1,49619,80,66,7.370800014214689,1
TCP,TCP,1,192.168.1.1,49625,80,66,7.374007498990239,1
TCP,TCP,1,192.168.1.1,49506,80,62,7.37721498376579,1
TCP,TCP,1,192.168.1.1,49426,80,66,7.380053150228671,1
TCP,TCP,1,192.168.1.1,49626,80,66,7.383260474500825,1
ARP,TCP,1,172.16.7.100,0,0,60,7.374658819475638,1
TCP,TCP,1,192.168.1.1,49620,80,66,7.377861016097208,1
TCP,TCP,1,192.168.1.1,49427,80,66,7.381063212718778,1
TCP,TCP,1,192.168.1.1,49507,80,62,7.383896502267543,1
TCP,TCP,1,192.168.1.1,49621,80,66,7.387098538912065,1
TCP,TCP,1,192.168.1.1,49422,80,66,7.378136914763566,1
TCP,TCP,1,192.168.1.1,49428,80,66,7.381333681191106,1
TCP,TCP,1,192.168.1.1,49508,80,62,7.384162158505996,1
TCP,TCP,1,192.168.1.1,49622,80,66,7.375220530284346,1
ARP,TCP,1,172.16.7.100,0,0,60,7.378044523873675,1
TCP,TCP,1,192.168.1.1,49423,80,66,7.380868230656067,1
DATA,UDP,1,172.16.255.255,55384,1947,82,7.3840592675045995,1
TCP,TCP,1,192.168.1.1,49429,80,66,7.387250304353133,1
TCP,TCP,1,192.168.1.1,49509,80,62,7.390441341201665,1
TCP,TCP,1,192.168.1.1,49623,80,66,7.393632378050198,1
TCP,TCP,1,192.168.1.1,49424,80,66,7.385057836623908,1
TCP,TCP,1,192.168.1.1,49430,80,66,7.38787656882862,1
TCP,TCP,1,192.168.1.1,49612,80,62,7.391062371574989,1
ARP,TCP,1,172.16.7.100,0,0,60,7.3938806652454945,1
TCP,TCP,1,192.168.1.1,49624,80,66,7.385320202020049,1
TCP,TCP,1,192.168.1.1,49425,80,66,7.388500787809033,1
TCP,TCP,1,192.168.1.1,49431,80,66,7.391314593678376,1
TCP,TCP,1,192.168.1.1,49613,80,62,7.3944950216446745,1
ARP,TCP,1,172.16.7.100,0,0,60,7.397675449610974,1
TCP,TCP,1,192.168.1.1,49625,80,66,7.400855877577272,1
TCP,TCP,1,192.168.1.1,49426,80,66,7.391932135157761,1
TCP,TCP,1,192.168.1.1,49432,80,66,7.394741031858911,1
TCP,TCP,1,192.168.1.1,49614,80,62,7.397916103147816,1
ARP,TCP,1,172.16.7.100,0,0,60,7.400724564297874,1
TCP,TCP,1,192.168.1.1,49626,80,66,7.403899478310872,1
TCP,TCP,1,192.168.1.1,49427,80,66,7.407074392323869,1
TCP,TCP,1,192.168.1.1,49433,80,66,7.398155947399973,1
ARP,TCP,1,172.16.7.100,0,0,60,7.401325680025251,1
TCP,TCP,1,192.168.1.1,49615,80,62,7.40449541265053,1
ARP,TCP,1,192.168.1.1,0,0,60,7.407665145275809,1
ARP,TCP,0,192.168.1.12,0,0,42,7.410834877901087,0
TCP,TCP,1,192.168.1.1,49428,80,66,7.413637972597865,1
TCP,TCP,1,192.168.1.1,49434,80,66,7.405089405056706,1
TCP,TCP,1,192.168.1.1,49616,80,62,7.408253973178525,1
ARP,TCP,1,172.16.7.100,0,0,60,7.4110526339816865,1
ARP,TCP,1,172.16.7.100,0,0,60,7.414217045866393,1
TCP,TCP,1,192.168.1.1,49429,80,66,7.417381457751099,1
TCP,TCP,1,192.168.1.1,49435,80,66,7.408475705922063,1
TCP,TCP,1,192.168.1.1,49617,80,62,7.41163497061542,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.4147942353087775,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.4055427121355235,1
TCP,TCP,1,192.168.1.1,49430,80,66,7.4083321365048445,1
TCP,TCP,1,192.168.1.1,49436,80,66,7.411485960317746,1
TCP,TCP,1,192.168.1.1,49618,80,62,7.414639784130647,1
ARP,TCP,1,172.16.7.100,0,0,60,7.4177936079435485,1
TCP,TCP,1,192.168.1.1,49431,80,66,7.4205822978500855,1
TCP,TCP,1,192.168.1.1,49619,80,62,7.41206564913274,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.414850099744124,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.417998656049748,1
ARP,TCP,1,172.16.7.100,0,0,60,7.421147212355372,1
TCP,TCP,1,192.168.1.1,49432,80,66,7.423931080096718,1
TCP,TCP,1,192.168.1.1,49620,80,62,7.415423377239872,1
TCP,TCP,1,192.168.1.1,49433,80,66,7.418566837764349,1
ARP,TCP,1,172.16.7.100,0,0,60,7.409355232271231,1
ARP,TCP,1,172.16.7.100,0,0,60,7.412493459815607,1
TCP,TCP,1,192.168.1.1,49621,80,62,7.415631687359983,1
TCP,TCP,1,192.168.1.1,49422,80,62,7.418769914904359,1
TCP,TCP,1,192.168.1.1,49434,80,66,7.421908142448735,1
TCP,TCP,1,192.168.1.1,49622,80,62,7.412706304192809,1
ARP,TCP,1,172.16.7.100,0,0,60,7.4154768413000545,1
TCP,TCP,1,192.168.1.1,49423,80,62,7.418609700126121,1
TCP,TCP,1,192.168.1.1,49510,80,66,7.421742558952188,1
TCP,TCP,1,192.168.1.1,49435,80,66,7.41255670580439,1
ARP,TCP,1,172.16.7.100,0,0,60,7.415684366861692,1
TCP,TCP,1,192.168.1.1,49623,80,62,7.418812027918993,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.421939688976294,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.425067350033595,1
TCP,TCP,1,192.168.1.1,49424,80,62,7.427832552383819,1
TCP,TCP,1,192.168.1.1,49511,80,66,7.430960060826928,1
TCP,TCP,1,192.168.1.1,49436,80,66,7.434087569270036,1
ARP,TCP,1,172.16.7.100,0,0,60,7.425620397043399,1
TCP,TCP,1,192.168.1.1,49624,80,62,7.42874302967462,1
TCP,TCP,1,192.168.1.1,49425,80,62,7.431865662305841,1
TCP,TCP,1,192.168.1.1,49512,80,66,7.434988294937062,1
TCP,TCP,1,192.168.1.1,49513,80,66,7.438110927568283,1
TCP,TCP,1,192.168.1.1,49514,80,66,7.428927940569162,1
TCP,TCP,1,192.168.1.1,49515,80,66,7.431683944420238,1
TCP,TCP,1,192.168.1.1,49625,80,62,7.4348012615110175,1
TCP,TCP,1,192.168.1.1,49426,80,62,7.437556845686779,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.440674011171141,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.443791176655503,1
DATA,UDP,1,172.16.255.255,60321,1947,82,7.4469083421398645,1
TCP,TCP,1,192.168.1.1,49626,80,62,7.449663203525567,1
TCP,TCP,1,192.168.1.1,49516,80,66,7.441561528271316,1
TCP,TCP,1,192.168.1.1,49427,80,62,7.4443123743362,1
TCP,TCP,1,192.168.1.1,49517,80,66,7.447424545061257,1
BOOTP,UDP,1,255.255.255.255,68,67,342,7.438256917569628,1
TCP,TCP,1,192.168.1.1,49428,80,62,7.441363958888579,1
ARP,TCP,1,172.16.7.100,0,0,60,7.444471000207531,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.435323328670074,1
TCP,TCP,1,192.168.1.1,49518,80,66,7.438425257468017,1
TCP,TCP,1,192.168.1.1,49510,80,66,7.44152718626596,1
TCP,TCP,1,192.168.1.1,49429,80,62,7.444268842970469,1
ARP,TCP,1,172.16.7.100,0,0,60,7.44737062165504,1
TCP,TCP,1,192.168.1.1,49519,80,66,7.438952462174477,1
TCP,TCP,1,192.168.1.1,49430,80,62,7.441689866367583,1
TCP,TCP,1,192.168.1.1,49511,80,66,7.444786699437232,1
ARP,TCP,1,192.168.1.1,0,0,60,7.447883532506882,1
ARP,TCP,0,192.168.1.10,0,0,42,7.450980365576531,0
TCP,TCP,1,192.168.1.1,49520,80,66,7.442211014917405,1
TCP,TCP,1,192.168.1.1,49431,80,62,7.4449437778885175,1
TCP,TCP,1,192.168.1.1,49512,80,66,7.4480355319491025,1
ARP,TCP,1,172.16.7.100,0,0,60,7.450767882161279,1
TCP,TCP,1,192.168.1.1,49513,80,66,7.442372061301802,1
TCP,TCP,1,192.168.1.1,49514,80,66,7.445100341945547,1
TCP,TCP,1,192.168.1.1,49515,80,66,7.448187033629604,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.451273725313661,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.454001440422172,1
TCP,TCP,1,192.168.1.1,49521,80,66,7.457087983461685,1
ARP,TCP,1,192.168.1.1,0,0,60,7.460174526501197,1
ARP,TCP,0,192.168.1.11,0,0,42,7.463261069540709,0
TCP,TCP,1,192.168.1.1,49432,80,62,7.466347612580222,1
TCP,TCP,1,192.168.1.1,49516,80,66,7.469434155619734,1
TCP,TCP,1,192.168.1.1,49522,80,66,7.461023334347374,1
TCP,TCP,1,192.168.1.1,49433,80,62,7.463746258314402,1
TCP,TCP,1,192.168.1.1,49517,80,66,7.466827904168372,1
TCP,TCP,1,192.168.1.1,49434,80,62,7.458076387005336,1
TCP,TCP,1,192.168.1.1,49523,80,66,7.461153151191395,1
ARP,TCP,1,172.16.7.100,0,0,60,7.463871625018351,1
TCP,TCP,1,192.168.1.1,49518,80,66,7.46694824151671,1
TCP,TCP,1,192.168.1.1,49435,80,62,7.457853370657276,1
TCP,TCP,1,192.168.1.1,49524,80,66,7.460924974187201,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.463996577717125,1
ARP,UDP,1,172.16.7.100,0,0,60,7.46706818124705,1
TCP,TCP,1,192.168.1.1,49519,80,66,7.4697818121457065,1
TCP,TCP,1,192.168.1.1,49436,80,62,7.461411506849212,1
TCP,TCP,1,192.168.1.1,49627,80,66,7.464121123888156,1
TCP,TCP,1,192.168.1.1,49520,80,66,7.467187730759105,1
TCP,TCP,1,192.168.1.1,49628,80,66,7.4584782825668965,1
ARP,TCP,1,172.16.7.100,0,0,60,7.461183639070186,1
TCP,TCP,1,192.168.1.1,49521,80,66,7.464245265512152,1
TCP,TCP,1,192.168.1.1,49629,80,66,7.4551990234979755,1
TCP,TCP,1,192.168.1.1,49522,80,66,7.4582556856642315,1
TCP,TCP,1,192.168.1.1,49630,80,66,7.449588471799064,1
TCP,TCP,1,192.168.1.1,49631,80,66,7.4522854871429365,1
TCP,TCP,1,192.168.1.1,49523,80,66,7.4436416531386165,1
TCP,TCP,1,192.168.1.1,49510,80,62,7.446334597637714,1
TCP,TCP,1,192.168.1.1,49524,80,66,7.449381379387974,1
TCP,TCP,1,192.168.1.1,49632,80,66,7.440756042210648,1
TCP,TCP,1,192.168.1.1,49511,80,62,7.443444772920184,1
TCP,TCP,1,192.168.1.1,49627,80,66,7.446486638377038,1
TCP,TCP,1,192.168.1.1,49633,80,66,7.437879718400759,1
ARP,TCP,1,172.16.7.100,0,0,60,7.44056425923278,1
TCP,TCP,1,192.168.1.1,49512,80,62,7.443601224236549,1
TCP,TCP,1,192.168.1.1,49628,80,66,7.446638189240317,1
TCP,TCP,1,192.168.1.1,49634,80,66,7.438044882166537,1
ARP,TCP,1,172.16.7.100,0,0,60,7.440725097341104,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.443757177657869,1
TCP,TCP,1,192.168.1.1,49513,80,62,7.4467892579746335,1
TCP,TCP,1,192.168.1.1,49514,80,62,7.4498213382913985,1
TCP,TCP,1,192.168.1.1,49515,80,62,7.452853418608163,1
TCP,TCP,1,192.168.1.1,49629,80,66,7.455885498924928,1
TCP,TCP,1,192.168.1.1,49635,80,66,7.447291572983254,1
TCP,TCP,1,192.168.1.1,49516,80,62,7.450318927281215,1
TCP,TCP,1,192.168.1.1,49630,80,66,7.453346281579176,1
TCP,TCP,1,192.168.1.1,49636,80,66,7.444418611008709,1
ARP,TCP,1,172.16.7.100,0,0,60,7.4474411114597885,1
TCP,TCP,1,192.168.1.1,49437,80,66,7.450463611910869,1
TCP,TCP,1,192.168.1.1,49517,80,62,7.453486112361948,1
TCP,TCP,1,192.168.1.1,49631,80,66,7.4561570052822645,1
TCP,TCP,1,192.168.1.1,49637,80,66,7.45917936320901,1
ARP,TCP,1,172.16.7.100,0,0,60,7.450607833328892,1
TCP,TCP,1,192.168.1.1,49438,80,66,7.453625495472808,1
TCP,TCP,1,192.168.1.1,49518,80,62,7.456643157616725,1
TCP,TCP,1,192.168.1.1,49632,80,66,7.45966081976064,1
TCP,TCP,1,192.168.1.1,49638,80,66,7.462678481904557,1
TCP,TCP,1,192.168.1.1,49439,80,66,7.453764438412335,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.456426781386017,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.459439479075466,1
TCP,TCP,1,192.168.1.1,49519,80,62,7.462452176764915,1
TCP,TCP,1,192.168.1.1,49633,80,66,7.465113986267537,1
ARP,TCP,1,172.16.7.100,0,0,60,7.468126542355619,1
TCP,TCP,1,192.168.1.1,49639,80,66,7.471139098443701,1
TCP,TCP,1,192.168.1.1,49440,80,66,7.4629270228043225,1
TCP,TCP,1,192.168.1.1,49520,80,62,7.465584687807302,1
TCP,TCP,1,192.168.1.1,49634,80,66,7.468592578495379,1
TCP,TCP,1,192.168.1.1,49640,80,66,7.471600469183455,1
TCP,TCP,1,192.168.1.1,49521,80,62,7.463050704667537,1
TCP,TCP,1,192.168.1.1,49441,80,66,7.466053944387725,1
ARP,TCP,1,172.16.7.100,0,0,60,7.469057184107913,1
TCP,TCP,1,192.168.1.1,49641,80,66,7.472060423828101,1
TCP,TCP,1,192.168.1.1,49635,80,66,7.47506366354829,1
TCP,TCP,1,192.168.1.1,49442,80,66,7.478066903268478,1
TCP,TCP,1,192.168.1.1,49522,80,62,7.469170918746895,1
TCP,TCP,1,192.168.1.1,49636,80,66,7.471819832272067,1
TCP,TCP,1,192.168.1.1,49437,80,66,7.474818154837184,1
TCP,TCP,1,192.168.1.1,49443,80,66,7.4778164774023015,1
TCP,TCP,1,192.168.1.1,49523,80,62,7.468935427340749,1
TCP,TCP,1,192.168.1.1,49637,80,66,7.4719289886342715,1
TCP,TCP,1,192.168.1.1,49438,80,66,7.474922549927795,1
TCP,TCP,1,192.168.1.1,49444,80,66,7.466408340898365,1
TCP,TCP,1,192.168.1.1,49524,80,62,7.469048989073032,1
TCP,TCP,1,192.168.1.1,49638,80,66,7.47203780419471,1
TCP,TCP,1,192.168.1.1,49439,80,66,7.475026619316387,1
TCP,TCP,1,192.168.1.1,49445,80,66,7.466525723273293,1
TCP,TCP,1,192.168.1.1,49627,80,62,7.4695099461842736,1
ARP,TCP,1,172.16.7.100,0,0,60,7.4724941690952535,1
TCP,TCP,1,192.168.1.1,49639,80,66,7.475478392006234,1
TCP,TCP,1,192.168.1.1,49440,80,66,7.478462614917214,1
TCP,TCP,1,192.168.1.1,49446,80,66,7.469622240875961,1
TCP,TCP,1,192.168.1.1,49628,80,62,7.472601747154731,1
ARP,TCP,1,172.16.7.100,0,0,60,7.475581253433501,1
TCP,TCP,1,192.168.1.1,49640,80,66,7.478560759712271,1
TCP,TCP,1,192.168.1.1,49441,80,66,7.481540265991041,1
TCP,TCP,1,192.168.1.1,49447,80,66,7.47270898569169,1
TCP,TCP,1,192.168.1.1,49629,80,62,7.475683790224211,1
TCP,TCP,1,192.168.1.1,49641,80,66,7.478311507446658,1
TCP,TCP,1,192.168.1.1,49442,80,66,7.4812861739174,1
ARP,TCP,1,172.16.7.100,0,0,60,7.484260840388143,1
TCP,TCP,1,192.168.1.1,49448,80,66,7.475786003912799,1
TCP,TCP,1,192.168.1.1,49630,80,62,7.478409581806358,1
ARP,TCP,1,172.16.7.100,0,0,60,7.481379561783246,1
TCP,TCP,1,192.168.1.1,49443,80,66,7.484349541760135,1
TCP,TCP,1,192.168.1.1,49449,80,66,7.4873195217370245,1
TCP,TCP,1,192.168.1.1,49631,80,62,7.4788533414409555,1
ARP,TCP,1,172.16.7.100,0,0,60,7.4814726452740725,1
TCP,TCP,1,192.168.1.1,49444,80,66,7.484437953496536,1
TCP,TCP,1,192.168.1.1,49450,80,66,7.47598947335051,1
TCP,TCP,1,192.168.1.1,49632,80,62,7.478604795801347,1
TCP,TCP,1,192.168.1.1,49445,80,66,7.481565446947745,1
TCP,TCP,1,192.168.1.1,49451,80,66,7.484526098094143,1
ARP,TCP,1,172.16.7.100,0,0,60,7.487140905441326,1
TCP,TCP,1,192.168.1.1,49633,80,62,7.479046871843609,1
TCP,TCP,1,192.168.1.1,49446,80,66,7.4816579523118865,1
TCP,TCP,1,192.168.1.1,49634,80,62,7.4846139609852615,1
TCP,TCP,1,192.168.1.1,49447,80,66,7.476191663259293,1
TCP,TCP,1,192.168.1.1,49635,80,62,7.478798787285757,1
TCP,TCP,1,192.168.1.1,49448,80,66,7.470398483853247,1
TCP,TCP,1,192.168.1.1,49636,80,62,7.473001793632007,1
TCP,TCP,1,192.168.1.1,49437,80,62,7.464623377814505,1
TCP,TCP,1,192.168.1.1,49449,80,66,7.467565681077341,1
TCP,TCP,1,192.168.1.1,49637,80,62,7.470165068343714,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.461462011731456,1
TCP,TCP,1,192.168.1.1,49438,80,62,7.464399595200642,1
TCP,TCP,1,192.168.1.1,49525,80,66,7.46699494758091,1
ARP,TCP,1,172.16.7.100,0,0,60,7.469932396419455,1
TCP,TCP,1,192.168.1.1,49450,80,66,7.472869845258,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.475807294096545,1
TCP,TCP,1,192.168.1.1,49638,80,62,7.478744742935089,1
TCP,TCP,1,192.168.1.1,49439,80,62,7.470725978735636,1
TCP,TCP,1,192.168.1.1,49526,80,66,7.473659125959325,1
TCP,TCP,1,192.168.1.1,49451,80,66,7.476592273183014,1
ARP,TCP,1,172.16.7.100,0,0,60,7.479525420406703,1
TCP,TCP,1,192.168.1.1,49639,80,62,7.482458567630392,1
TCP,TCP,1,192.168.1.1,49440,80,62,7.473421584044967,1
TCP,TCP,1,192.168.1.1,49527,80,66,7.476350040778527,1
TCP,TCP,1,192.168.1.1,49528,80,66,7.479278497512087,1
TCP,TCP,1,192.168.1.1,49529,80,66,7.470601801860114,1
TCP,TCP,1,192.168.1.1,49530,80,66,7.473525716459667,1
TCP,TCP,1,192.168.1.1,49640,80,62,7.4764496310592214,1
TCP,TCP,1,192.168.1.1,49441,80,62,7.479032363081309,1
ARP,TCP,1,172.16.7.100,0,0,60,7.481956144302217,1
TCP,TCP,1,192.168.1.1,49641,80,62,7.484879925523124,1
TCP,TCP,1,192.168.1.1,49531,80,66,7.487803706744032,1
TCP,TCP,1,192.168.1.1,49442,80,62,7.479808994207944,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.4827285137216855,1
ARP,TCP,1,192.168.1.1,0,0,60,7.485307077693886,1
ARP,TCP,0,192.168.1.12,0,0,42,7.488226464229648,0
TCP,TCP,1,192.168.1.1,49532,80,66,7.49114585076541,1
TCP,TCP,1,192.168.1.1,49443,80,62,7.482817932258789,1
TCP,TCP,1,192.168.1.1,49533,80,66,7.485392505092156,1
TCP,TCP,1,192.168.1.1,49525,80,66,7.476746562060283,1
TCP,TCP,1,192.168.1.1,49444,80,62,7.479656934408302,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.482567306756321,1
TCP,TCP,1,192.168.1.1,49534,80,66,7.473939040956991,1
TCP,TCP,1,192.168.1.1,49526,80,66,7.4768449270537864,1
TCP,TCP,1,192.168.1.1,49445,80,62,7.479750813150581,1
TCP,TCP,1,192.168.1.1,49535,80,66,7.482656699247376,1
TCP,TCP,1,192.168.1.1,49446,80,62,7.474379922012885,1
TCP,TCP,1,192.168.1.1,49527,80,66,7.476942989260682,1
TCP,TCP,1,192.168.1.1,49528,80,66,7.479844402915808,1
TCP,TCP,1,192.168.1.1,49529,80,66,7.482745816570935,1
TCP,TCP,1,192.168.1.1,49530,80,66,7.485308389114473,1
TCP,TCP,1,192.168.1.1,49536,80,66,7.488209671435835,1
TCP,TCP,1,192.168.1.1,49447,80,62,7.479937710202527,1
TCP,TCP,1,192.168.1.1,49531,80,66,7.4828346651638755,1
TCP,TCP,1,192.168.1.1,49537,80,66,7.485731620125224,1
TCP,TCP,1,192.168.1.1,49448,80,62,7.477138216046153,1
TCP,TCP,1,192.168.1.1,49532,80,66,7.480030725994333,1
TCP,TCP,1,192.168.1.1,49449,80,62,7.482923235942513,1
TCP,TCP,1,192.168.1.1,49538,80,66,7.474684104721727,1
TCP,TCP,1,192.168.1.1,49533,80,66,7.477572313417523,1
ARP,TCP,1,172.16.7.100,0,0,60,7.480123456781367,1
TCP,TCP,1,192.168.1.1,49450,80,62,7.471901086352388,1
TCP,TCP,1,192.168.1.1,49539,80,66,7.474448582434464,1
TCP,TCP,1,192.168.1.1,49534,80,66,7.477332243152996,1
TCP,TCP,1,192.168.1.1,49451,80,62,7.480215903871528,1
TCP,TCP,1,192.168.1.1,49642,80,66,7.482762911274567,1
ARP,TCP,1,172.16.7.100,0,0,60,7.474885346196945,1
TCP,TCP,1,192.168.1.1,49535,80,66,7.477764731923523,1
TCP,TCP,1,192.168.1.1,49643,80,66,7.480644117650102,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.472110504461492,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.474650221213534,1
TCP,TCP,1,192.168.1.1,49536,80,66,7.477525086683232,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.480399952152929,1
TCP,TCP,1,192.168.1.1,49644,80,66,7.482939183203136,1
ARP,TCP,1,172.16.7.100,0,0,60,7.48581391973145,1
TCP,TCP,1,192.168.1.1,49537,80,66,7.477955973282553,1
TCP,TCP,1,192.168.1.1,49645,80,66,7.4808265897790145,1
ARP,TCP,1,192.168.1.1,0,0,60,7.4723186591481605,1
ARP,TCP,0,192.168.1.11,0,0,42,7.475184911031224,0
TCP,TCP,1,192.168.1.1,49646,80,66,7.478051162914289,1
TCP,TCP,1,192.168.1.1,49538,80,66,7.480582886254769,1
TCP,TCP,1,192.168.1.1,49525,80,62,7.472422252283374,1
TCP,TCP,1,192.168.1.1,49539,80,66,7.474950388720041,1
TCP,TCP,1,192.168.1.1,49647,80,66,7.477812161456916,1
TCP,TCP,1,192.168.1.1,49526,80,62,7.469667979191499,1
TCP,TCP,1,192.168.1.1,49642,80,66,7.472192401259629,1
TCP,TCP,1,192.168.1.1,49648,80,66,7.475049836212309,1
TCP,TCP,1,192.168.1.1,49527,80,62,7.46692203842981,1
TCP,TCP,1,192.168.1.1,49643,80,66,7.469442767165664,1
TCP,TCP,1,192.168.1.1,49649,80,66,7.472295877466339,1
TCP,TCP,1,192.168.1.1,49528,80,62,7.475148987767013,1
TCP,TCP,1,192.168.1.1,49529,80,62,7.467033322639521,1
TCP,TCP,1,192.168.1.1,49530,80,62,7.469882247982,1
TCP,TCP,1,192.168.1.1,49644,80,66,7.472731173324481,1
TCP,TCP,1,192.168.1.1,49650,80,66,7.47558009866696,1
TCP,TCP,1,192.168.1.1,49531,80,62,7.467144270999332,1
TCP,TCP,1,192.168.1.1,49645,80,66,7.469988897388284,1
TCP,TCP,1,192.168.1.1,49651,80,66,7.472833523777236,1
TCP,TCP,1,192.168.1.1,49452,80,66,7.475678150166188,1
TCP,TCP,1,192.168.1.1,49532,80,62,7.478522776555141,1
TCP,TCP,1,192.168.1.1,49646,80,66,7.470095230475884,1
TCP,TCP,1,192.168.1.1,49652,80,66,7.472604425158496,1
TCP,TCP,1,192.168.1.1,49453,80,66,7.475444639687253,1
TCP,TCP,1,192.168.1.1,49533,80,62,7.46736516623242,1
TCP,TCP,1,192.168.1.1,49647,80,66,7.469870706958413,1
TCP,TCP,1,192.168.1.1,49653,80,66,7.4727066487605995,1
TCP,TCP,1,192.168.1.1,49454,80,66,7.475542590562785,1
TCP,TCP,1,192.168.1.1,49534,80,62,7.467475121156216,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.470306928179786,1
DHCPV6,TCP,1,ff02::1:2,546,547,155,7.472808575351125,1
TCP,TCP,1,192.168.1.1,49648,80,66,7.475640257266756,1
TCP,TCP,1,192.168.1.1,49654,80,66,7.478471939182387,1
TCP,TCP,1,192.168.1.1,49455,80,66,7.481303621098018,1
TCP,TCP,1,192.168.1.1,49535,80,62,7.473239855237665,1
TCP,TCP,1,192.168.1.1,49649,80,66,7.476067414774266,1
TCP,TCP,1,192.168.1.1,49655,80,66,7.478894974310868,1
TCP,TCP,1,192.168.1.1,49456,80,66,7.481722533847469,1
TCP,TCP,1,192.168.1.1,49536,80,62,7.484550093384071,1
TCP,TCP,1,192.168.1.1,49656,80,66,7.476164007219393,1
TCP,TCP,1,192.168.1.1,49650,80,66,7.478987331995533,1
TCP,TCP,1,192.168.1.1,49457,80,66,7.481810656771673,1
TCP,TCP,1,192.168.1.1,49537,80,62,7.484633981547813,1
TCP,TCP,1,192.168.1.1,49651,80,66,7.476260310769335,1
TCP,TCP,1,192.168.1.1,49452,80,66,7.479079413450621,1
TCP,TCP,1,192.168.1.1,49458,80,66,7.481898516131906,1
TCP,TCP,1,192.168.1.1,49538,80,62,7.484717618813192,1
TCP,TCP,1,192.168.1.1,49652,80,66,7.4763563166831215,1
TCP,TCP,1,192.168.1.1,49453,80,66,7.478842762015114,1
TCP,TCP,1,192.168.1.1,49459,80,66,7.481657531590581,1
TCP,TCP,1,192.168.1.1,49539,80,62,7.473641730701448,1
TCP,TCP,1,192.168.1.1,49653,80,66,7.476452427102615,1
TCP,TCP,1,192.168.1.1,49454,80,66,7.479263123503781,1
TCP,TCP,1,192.168.1.1,49460,80,66,7.482073819904947,1
TCP,TCP,1,192.168.1.1,49642,80,62,7.484884516306114,1
TCP,TCP,1,192.168.1.1,49654,80,66,7.476548366425269,1
TCP,TCP,1,192.168.1.1,49455,80,66,7.479354878574829,1
TCP,TCP,1,192.168.1.1,49461,80,66,7.482161390724388,1
ARP,TCP,1,192.168.1.1,0,0,60,7.484967902873946,1
ARP,TCP,0,192.168.1.10,0,0,42,7.487774415023505,0
TCP,TCP,1,192.168.1.1,49643,80,62,7.490580927173064,1
TCP,TCP,1,192.168.1.1,49655,80,66,7.482248701200042,1
TCP,TCP,1,192.168.1.1,49456,80,66,7.48505104153757,1
TCP,TCP,1,192.168.1.1,49462,80,66,7.487526029073245,1
TCP,TCP,1,192.168.1.1,49644,80,62,7.490328246898497,1
TCP,TCP,1,192.168.1.1,49656,80,66,7.492802895539833,1
TCP,TCP,1,192.168.1.1,49457,80,66,7.485133933400855,1
TCP,TCP,1,192.168.1.1,49463,80,66,7.487605243930298,1
TCP,TCP,1,192.168.1.1,49645,80,62,7.490403302691109,1
TCP,TCP,1,192.168.1.1,49458,80,66,7.482422550734579,1
TCP,TCP,1,192.168.1.1,49464,80,66,7.484890316955691,1
TCP,TCP,1,192.168.1.1,49646,80,62,7.487684228981431,1
BOOTP,UDP,1,255.255.255.255,68,67,331,7.49047814100717,1
TCP,TCP,1,192.168.1.1,49459,80,66,7.482509082122593,1
